0.371946923	0.242842073	0.367491889	-0.027606846	0.384470743	0.222306171	0.064009354	0.139628761	0.209951909	0.188544943	1	0.281993923	0.153578875	0.042781207	0.125987315	0.589369271	0.12197583	-0.114376413	0.423425588	0.27794315	0.423372692	0.384242555	0.413021993	0.372453016	0.413021176	0.333695492	0.367561271	0.464570891	0.272989219	0.397003068
0.244582815	0.27014834	0.517581184	0.186834415	0.262094306	0.519493138	0.263780755	0.257492055	0.413551208	0.428803767	0.281993923	1	0.498583644	0.106086509	0.399590933	0.280545307	0.401600978	-0.01952786	0.259972641	0.177626571	0.266987682	0.262956382	0.294395121	0.22942474	0.292694178	0.261263275	0.152037663	0.282762568	0.219655595	0.284936425
0.179541547	0.190001761	0.449638391	0.331660525	0.161378515	0.545448827	0.432162263	0.169729974	0.562886607	0.520434372	0.153578875	0.498583644	1	0.29913866	0.539416993	0.17500243	0.460418206	0.029158442	0.113987004	0.045732907	0.131631333	0.141779627	0.1816357	0.069199433	0.169690608	0.153999237	0.097183593	0.15787187	0.148297215	0.196838416
0.057170467	0.08858392	0.166438877	0.287379498	0.053784215	0.231797059	0.36148956	0.059683535	0.299028244	0.238848408	0.042781207	0.106086509	0.29913866	1	0.306107491	0.085080876	0.236244421	0.132444826	-0.038997724	-0.015088604	-0.00453449	-0.022200077	-0.027485188	-0.040978703	0.015717972	0.033382807	-0.003997668	-0.042268256	0.020621479	-0.003441536
0.141425926	0.177723867	0.447683436	0.423563929	0.137272599	0.54148857	0.54502956	0.215196629	0.429399856	0.568116268	0.125987315	0.399590933	0.539416993	0.306107491	1	0.140327752	0.3742805	0.0275194	0.086303447	0.072623049	0.094341022	0.0897975	0.170503151	0.050550668	0.071118263	0.057486334	0.041057458	0.084290195	0.066075836	0.109319531
0.385185536	0.233917155	0.336179638	-0.020201635	0.413210024	0.237531166	0.048774152	0.159040503	0.163794707	0.182071838	0.589369271	0.280545307	0.17500243	0.085080876	0.140327752	1	0.147341628	-0.061438769	0.427349394	0.292901074	0.393759307	0.356143352	0.409515592	0.370076277	0.383930809	0.297309452	0.330707403	0.47699092	0.2475585	0.344261985
0.138542108	0.20186368	0.359589977	0.274617669	0.107694404	0.456989319	0.390861978	0.196803925	0.358290513	0.485975218	0.12197583	0.401600978	0.460418206	0.236244421	0.3742805	0.147341628	1	0.009588639	0.098630466	0.054368901	0.119328246	0.153289652	0.169777674	0.06869156	0.097169334	0.119466836	-0.002185238	0.128307476	0.059196138	0.098109095
-0.004824	0.055359142	-0.107247066	0.146653811	-0.021161917	-0.076004701	0.084533546	0.147804515	-0.011362531	-0.059017923	-0.114376413	-0.01952786	0.029158442	0.132444826	0.0275194	-0.061438769	0.009588639	1	0.024590872	-0.026233278	0.018002586	-0.046550095	-0.023400049	-0.010483692	-0.140174604	-0.187934712	-0.134549374	-0.064507527	-0.14753835	-0.151874935
0.52186266	0.341073081	0.305828891	-0.003254831	0.470469115	0.18178484	-0.009224661	0.355020113	0.181882895	0.15761759	0.423425588	0.259972641	0.113987004	-0.038997724	0.086303447	0.427349394	0.098630466	0.024590872	1	0.667914941	0.839796601	0.688291433	0.75681253	0.612319068	0.425697801	0.28965096	0.303861089	0.502108737	0.24539522	0.323575129
0.452996269	0.377048176	0.177408533	-0.023632244	0.378902402	0.120172112	-0.003315586	0.398334123	0.087782954	0.084160638	0.27794315	0.177626571	0.045732907	-0.015088604	0.072623049	0.292901074	0.054368901	-0.026233278	0.667914941	1	0.628395907	0.619312569	0.643757569	0.569723091	0.271639633	0.182316479	0.233090604	0.369047987	0.141367259	0.235513886
0.508008983	0.336620643	0.290627245	0.003569201	0.427669964	0.181003609	0.015229354	0.331909005	0.179803562	0.19063627	0.423372692	0.266987682	0.131631333	-0.00453449	0.094341022	0.393759307	0.119328246	0.018002586	0.839796601	0.628395907	1	0.679360503	0.784964036	0.588096978	0.402367032	0.288797662	0.298764725	0.494531758	0.22767269	0.315096094
0.442831561	0.358321658	0.282414772	-0.030691384	0.378052468	0.222461041	0.008722733	0.335678838	0.152119522	0.13488311	0.384242555	0.262956382	0.141779627	-0.022200077	0.0897975	0.356143352	0.153289652	-0.046550095	0.688291433	0.619312569	0.679360503	1	0.640760681	0.603233774	0.402010022	0.284687521	0.314963813	0.489024425	0.237270193	0.330765484
0.569974937	0.358014733	0.336582153	0.053409875	0.505488553	0.26193057	0.039309486	0.369595759	0.227205654	0.2251367	0.413021993	0.294395121	0.1816357	-0.027485188	0.170503151	0.409515592	0.169777674	-0.023400049	0.75681253	0.643757569	0.784964036	0.640760681	1	0.565730417	0.419907361	0.295440864	0.301199742	0.493852649	0.250423471	0.357614384
0.432536801	0.340500926	0.236210377	0.019102016	0.382801986	0.125578709	-0.010315229	0.305349179	0.119572911	0.104207428	0.372453016	0.22942474	0.069199433	-0.040978703	0.050550668	0.370076277	0.06869156	-0.010483692	0.612319068	0.569723091	0.588096978	0.603233774	0.565730417	1	0.388762287	0.278354358	0.350502383	0.3846589	0.170600979	0.276062026
0.30224085	0.159607937	0.435263204	-0.099873373	0.251840608	0.27478661	-0.059887765	0.1087605	0.229012973	0.141866702	0.413021176	0.292694178	0.169690608	0.015717972	0.071118263	0.383930809	0.097169334	-0.140174604	0.425697801	0.271639633	0.402367032	0.402010022	0.419907361	0.388762287	1	0.716737508	0.544485338	0.615801731	0.635753734	0.673833728
0.193343598	0.150013022	0.404154961	-0.091628328	0.152547103	0.277803267	-0.05408195	0.066880889	0.194877104	0.174141688	0.333695492	0.261263275	0.153999237	0.033382807	0.057486334	0.297309452	0.119466836	-0.187934712	0.28965096	0.182316479	0.288797662	0.284687521	0.295440864	0.278354358	0.716737508	1	0.429921613	0.604501692	0.716203895	0.545219065
0.215740134	-0.000344469	0.252716542	-0.190582452	0.193964352	0.158124329	-0.063463803	-0.020856186	0.148043752	0.049271857	0.367561271	0.152037663	0.097183593	-0.003997668	0.041057458	0.330707403	-0.002185238	-0.134549374	0.303861089	0.233090604	0.298764725	0.314963813	0.301199742	0.350502383	0.544485338	0.429921613	1	0.414820254	0.374437141	0.440422339
0.37606348	0.254203365	0.378510865	-0.083717628	0.311684479	0.247674292	-0.071809527	0.260300381	0.151168285	0.16996702	0.464570891	0.282762568	0.15787187	-0.042268256	0.084290195	0.47699092	0.128307476	-0.064507527	0.502108737	0.369047987	0.494531758	0.489024425	0.493852649	0.3846589	0.615801731	0.604501692	0.414820254	1	0.496353375	0.55268544
0.170924131	0.129674541	0.3535615	-0.068755294	0.133558735	0.206233322	-0.037293567	0.077425222	0.152623791	0.154219135	0.272989219	0.219655595	0.148297215	0.020621479	0.066075836	0.2475585	0.059196138	-0.14753835	0.24539522	0.141367259	0.22767269	0.237270193	0.250423471	0.170600979	0.635753734	0.716203895	0.374437141	0.496353375	1	0.526315143
0.254467724	0.162917049	0.410002893	-0.054395039	0.232139366	0.266329222	0.001416005	0.103961303	0.215088646	0.199722153	0.397003068	0.284936425	0.196838416	-0.003441536	0.109319531	0.344261985	0.098109095	-0.151874935	0.323575129	0.235513886	0.315096094	0.330765484	0.357614384	0.276062026	0.673833728	0.545219065	0.440422339	0.55268544	0.526315143	1
